country,location,page,product_type,property_type_x,sort,created_unix,title,property_type_y,lister_name,listing_type,price,price_currency,price_high,price_low,price_type,commission,latitude,longitude,location_accuracy,construction_year,keywords,bathroom_number,bedroom_number,car_spaces,summary,updated_in_days,dt,latitude_longtitude
uk,somerset,74,realestate,property,nestoria_rank,1560787538,"Redwood Grange, Bartletts Elm, Langport, Somerset, TA10",flat,Greenslade Taylor Hunt,buy,115000.0,£,115000.0,115000.0,fixed,0,51.044423,-2.817524,10,0,"Shared Garden, Conversion, Parking",,1,0,One bedroom first floor apartment in period country house with allo...,23,2019-06-17 16:05:38,"{'latitude': 51.044423, 'longitude': -2.817524}"
uk,somerset,74,realestate,property,nestoria_rank,1560787538,"Donyatt, Somerset, TA19 - Patio",house,Greenslade Taylor Hunt,buy,315000.0,£,315000.0,315000.0,fixed,0,50.92012,-2.941045,9,0,"Detached, Garden, En suite, New Build, Fireplace, Kitchen, Patio, Georgian",2,4,0,A new build stone 4 bedroom 2 bathroom property offering accommodat...,13,2019-06-17 16:05:38,"{'latitude': 50.92012, 'longitude': -2.941045}"
uk,somerset,74,realestate,property,nestoria_rank,1560787538,"Greenwood Road, Weston-super-mare, Somerset, BS22",house,Palmer Snell,buy,285000.0,£,285000.0,285000.0,fixed,0,51.358757,-2.9294846,9,0,"Garden, Semi-Detached, Conversion, Garage, Kitchen, Reception",,3,0,This three bedroom semi detached home offers space in abundance thr...,4,2019-06-17 16:05:38,"{'latitude': 51.358757, 'longitude': -2.9294846}"
uk,somerset,75,realestate,property,nestoria_rank,1560787541,"Combe St Nicholas, Chard, Somerset, TA20",house,Stags,buy,565000.0,£,565000.0,565000.0,fixed,0,50.909497,-3.001245,10,0,"Detached, Garden, Detached Garage, Cottage",,3,0,A ly renovated cottage nestled in the blackdown hills with 1.35 acr...,14,2019-06-17 16:05:41,"{'latitude': 50.909497, 'longitude': -3.001245}"
uk,somerset,75,realestate,property,nestoria_rank,1560787541,"Winsford, Minehead, Somerset, TA24",land,Greenslade Taylor Hunt,buy,275000.0,£,275000.0,275000.0,fixed,0,51.1274,-3.57053,9,0,Freehold,,,0,A picturesque block of pasture and amenity land enjoying far reachi...,263,2019-06-17 16:05:41,"{'latitude': 51.1274, 'longitude': -3.57053}"
uk,somerset,75,realestate,property,nestoria_rank,1560787541,"Westover, Langport, Somerset, TA10",flat,Greenslade Taylor Hunt,buy,110000.0,£,110000.0,110000.0,fixed,0,51.035896,-2.8361948,9,0,"Garden, Conversion, High Ceilings, Refurbished, Parking",,2,0,A newly refurbished self-contained two-bedroom first floor flat. Th...,39,2019-06-17 16:05:41,"{'latitude': 51.035896, 'longitude': -2.8361948}"
uk,somerset,75,realestate,property,nestoria_rank,1560787541,"Goldcroft, Yeovil, Somerset, BA21",house,Palmer Snell,buy,170000.0,£,170000.0,170000.0,fixed,0,50.94763,-2.6307218,9,0,"Garden, En suite, Fireplace, Terraced, Kitchen, Parking",,3,0,"This well presented property, offers a living room, kitchen and bat...",4,2019-06-17 16:05:41,"{'latitude': 50.94763, 'longitude': -2.6307218}"
uk,somerset,75,realestate,property,nestoria_rank,1560787541,"Withy Road, East Huntspill, Highbridge, Somerset, TA9",house,Greenslade Taylor Hunt,buy,549950.0,£,549950.0,549950.0,fixed,0,51.197566,-2.963615,10,0,"Detached, Garden, Parking, Cottage",2,5,0,"This 5 bedroom, 2 bathroom, extended detached former farm workers c...",116,2019-06-17 16:05:41,"{'latitude': 51.197566, 'longitude': -2.963615}"
uk,somerset,75,realestate,property,nestoria_rank,1560787541,"Buckwell, Wellington, Somerset",house,Webbers,buy,170000.0,£,170000.0,170000.0,fixed,0,50.979369,-3.224276,10,0,"Garden, Semi-Detached, Terraced, Kitchen, Cottage",,3,0,3 bedroom end of terrace cottage accommodation across 3 floors rear...,30,2019-06-17 16:05:41,"{'latitude': 50.979369, 'longitude': -3.224276}"
uk,somerset,75,realestate,property,nestoria_rank,1560787541,"Stapleton Close, Martock, Somerset, TA12",house,Palmer Snell,buy,170000.0,£,170000.0,170000.0,fixed,0,50.979927,-2.7657163,9,0,"Garden, No Chain, Terraced, Kitchen, Parking, Gas Central Heating",,3,0,A 3 bedroom terraced house with benefits including off road parking...,10,2019-06-17 16:05:41,"{'latitude': 50.979927, 'longitude': -2.7657163}"
uk,somerset,75,realestate,property,nestoria_rank,1560787541,"Hare Lane, Buckland St. Mary, Chard, Somerset, TA20",property,Greenslade Taylor Hunt,buy,1800000.0,£,1800000.0,1800000.0,fixed,0,50.935097,-3.0178552,9,0,"Detached, Needs Modernisation, Bungalow, Modern",,7,0,An outstanding ring-fenced residential holding centred upon a detac...,39,2019-06-17 16:05:41,"{'latitude': 50.935097, 'longitude': -3.0178552}"
uk,somerset,75,realestate,property,nestoria_rank,1560787541,"Hare Lane, Buckland St. Mary, Chard, Somerset, TA20",property,Greenslade Taylor Hunt,buy,1250000.0,£,1250000.0,1250000.0,fixed,0,50.935097,-3.0178552,9,0,"Detached, Needs Modernisation, Bungalow, Modern",,3,0,An outstanding ring-fenced residential holding centred upon a detac...,39,2019-06-17 16:05:41,"{'latitude': 50.935097, 'longitude': -3.0178552}"
uk,somerset,75,realestate,property,nestoria_rank,1560787541,"Parsonage Hill, Somerton, Somerset, TA11",house,Palmer Snell,buy,285000.0,£,285000.0,285000.0,fixed,0,51.052765,-2.7234879,9,0,"Grade II, No Chain, Conversion, Fireplace, Terraced, Kitchen, Dishwasher, Parking, Gas Central Heating, Listed",,3,0,"A grade ii listed, mid terrace tithe barn conversion. Offered with ...",10,2019-06-17 16:05:41,"{'latitude': 51.052765, 'longitude': -2.7234879}"
uk,somerset,75,realestate,property,nestoria_rank,1560787541,"Whellers Meadow, Martock, Somerset, TA12",house,Palmer Snell,buy,210000.0,£,210000.0,210000.0,fixed,0,50.977238,-2.765501,9,0,"Garden, Terraced, Kitchen, Dishwasher, Parking",,3,0,A well presented 3 bedroom family home which comes to the market wi...,10,2019-06-17 16:05:41,"{'latitude': 50.977238, 'longitude': -2.765501}"
uk,somerset,75,realestate,property,nestoria_rank,1560787541,"High View Drive, Ashcott, Somerset, TA7",house,Palmer Snellcountrywide,buy,245000.0,£,245000.0,245000.0,fixed,0,51.131065,-2.8079724,9,0,"Garden, Semi-Detached, Garage, Kitchen, Bungalow",,3,0,A well proportioned semi detached bungalow located within its own p...,29,2019-06-17 16:05:41,"{'latitude': 51.131065, 'longitude': -2.8079724}"
uk,somerset,75,realestate,property,nestoria_rank,1560787541,"Isleport Lane, Highbridge, Somerset, TA9",land,Greenslade Taylor Hunt,buy,150000.0,£,150000.0,150000.0,fixed,0,51.223057,-2.9623187,9,0,,,,0,The land currently forms part of a larger former agricultural level...,39,2019-06-17 16:05:41,"{'latitude': 51.223057, 'longitude': -2.9623187}"
uk,somerset,75,realestate,property,nestoria_rank,1560787541,"Killams Park, Taunton TA1 - Detached",house,Wilkie May & Tuckwood,buy,287500.0,£,287500.0,287500.0,fixed,0,50.9984,-3.08707,9,0,Detached,,3,0,Plot 129 is a three bedroom detached 'pedwell' design. The property...,1,2019-06-17 16:05:41,"{'latitude': 50.9984, 'longitude': -3.08707}"
uk,somerset,75,realestate,property,nestoria_rank,1560787541,"Courtland Road, Wellington, Somerset, TA21",land,,buy,750000.0,£,750000.0,750000.0,fixed,0,50.978798,-3.2330246,9,0,"New Build, Conversion, Modern, Listed",,,0,2.86 acres; mixture of traditional and modern buildings; suitable f...,39,2019-06-17 16:05:41,"{'latitude': 50.978798, 'longitude': -3.2330246}"
uk,somerset,76,realestate,property,nestoria_rank,1560787543,"Channel Heights, Somerset, BS24",house,Cooke,buy,370000.0,£,370000.0,370000.0,fixed,0,51.31755,-2.9625444,9,0,"Detached, Garden, Double Garage, Kitchen, Bungalow, Gas Central Heating",,3,0,Elevated detached bungalow taking advantage of the far reaching vie...,7,2019-06-17 16:05:43,"{'latitude': 51.31755, 'longitude': -2.9625444}"
uk,somerset,76,realestate,property,nestoria_rank,1560787543,"Bower Hinton, Martock, Somerset, TA12",house,Palmer Snell,buy,190000.0,£,190000.0,190000.0,fixed,0,50.96195,-2.774491,9,0,"Garden, Fireplace, Refurbished, Terraced, Kitchen, Parking, Cottage, Gas Central Heating",,2,0,Tastefully refurbished 'hamstone' fronted period cottage fronting b...,11,2019-06-17 16:05:43,"{'latitude': 50.96195, 'longitude': -2.774491}"
uk,somerset,76,realestate,property,nestoria_rank,1560787543,"Picts Hill, Langport, Somerset, TA10",house,Palmer Snell,buy,400000.0,£,400000.0,400000.0,fixed,0,51.04495,-2.806259,9,0,"Detached, Garden, Detached Garage, Fireplace, Double Bedroom, Kitchen, Dishwasher, Modern, Cottage, Reception",,4,0,"Teddy bear cottage is a natural stone, character cottage with a mod...",50,2019-06-17 16:05:43,"{'latitude': 51.04495, 'longitude': -2.806259}"
uk,somerset,76,realestate,property,nestoria_rank,1560787543,"Pitminster, Somerset, TA3",house,Fulfords,buy,425000.0,£,425000.0,425000.0,fixed,0,50.922775,-3.1081452,9,0,"New Build, Conversion, Garage, Kitchen",,3,0,An and rare opportunity to purchase one of 6 high quality 3 and 4 b...,39,2019-06-17 16:05:43,"{'latitude': 50.922775, 'longitude': -3.1081452}"
uk,somerset,76,realestate,property,nestoria_rank,1560787543,"Farm Lane, Woolminstone, Crewkerne, Somerset, TA18",house,Greenslade Taylor Hunt,buy,595000.0,£,595000.0,595000.0,fixed,0,50.868576,-2.838812,10,0,"Detached, Garden, Double Garage, Conversion",,5,0,Detached barn conversion 5 bedrooms countryside location set within...,7,2019-06-17 16:05:43,"{'latitude': 50.868576, 'longitude': -2.838812}"
uk,somerset,76,realestate,property,nestoria_rank,1560787543,"Hare Lane, Buckland St. Mary, Chard, Somerset, TA20",house,Greenslade Taylor Hunt,buy,1250000.0,£,1250000.0,1250000.0,fixed,0,50.935091,-3.017864,10,0,"Detached, Freehold",,3,0,An outstanding ring-fenced residential holding centred upon a detac...,304,2019-06-17 16:05:43,"{'latitude': 50.935091, 'longitude': -3.017864}"
uk,somerset,76,realestate,property,nestoria_rank,1560787543,"Love Lane, Burnham-on-Sea, Somerset, TA8",house,Greenslade Taylor Hunt,buy,289950.0,£,289950.0,289950.0,fixed,0,51.238146,-2.992925,10,0,"Detached, Freehold, Garden, Garage, Modern",,5,0,Tenure: freehold this modern extended 4/5 bedroom detached house of...,50,2019-06-17 16:05:43,"{'latitude': 51.238146, 'longitude': -2.992925}"
uk,somerset,76,realestate,property,nestoria_rank,1560787543,"Uphill Road North, Weston-super-mare, Somerset, BS23",flat,Palmer Snell,buy,135000.0,£,135000.0,135000.0,fixed,0,51.33234,-2.9811842,9,0,"No Chain, Double Bedroom, Garage, Kitchen, Gas Central Heating",,1,0,This perfectly located one bedroom ground floor apartment is the pe...,7,2019-06-17 16:05:43,"{'latitude': 51.33234, 'longitude': -2.9811842}"
uk,somerset,76,realestate,property,nestoria_rank,1560787543,"Clayhanger, Chard, Somerset, TA20",house,Greenslade Taylor Hunt,buy,650000.0,£,650000.0,650000.0,fixed,0,50.896005,-2.97499,10,0,Detached,2,3,0,An individual architect designed 3 double bedroomed and 2 bathroom ...,19,2019-06-17 16:05:43,"{'latitude': 50.896005, 'longitude': -2.97499}"
uk,somerset,76,realestate,property,nestoria_rank,1560787543,"Palmer Street, South Petherton, Somerset, TA13",flat,Palmer Snell,buy,175000.0,£,175000.0,175000.0,fixed,0,50.949383,-2.8128748,9,0,"Grade II, Garage, Kitchen, Lift, Gas Central Heating, Georgian, Listed",,2,0,This two bedroom apartment located on the first floor in grade ii l...,17,2019-06-17 16:05:43,"{'latitude': 50.949383, 'longitude': -2.8128748}"
uk,somerset,76,realestate,property,nestoria_rank,1560787543,"St Marys Road, Meare, Glastonbury, Somerset, BA6",house,Palmer Snell,buy,375000.0,£,375000.0,375000.0,fixed,0,51.17128,-2.7822847,9,0,"Detached, New Build, Double Bedroom, Garage, Kitchen",,4,0,Try our virtual 3d tour of the showhome! Follow the link below: new...,22,2019-06-17 16:05:43,"{'latitude': 51.17128, 'longitude': -2.7822847}"
uk,somerset,76,realestate,property,nestoria_rank,1560787543,"St Marys Road, Meare, Glastonbury, Somerset, BA6",house,Palmer Snell,buy,295000.0,£,295000.0,295000.0,fixed,0,51.17128,-2.7822847,9,0,"Semi-Detached, New Build, Garage, Kitchen",,3,0,Try our virtual 3d tour of the showhome! Follow the link below: new...,22,2019-06-17 16:05:43,"{'latitude': 51.17128, 'longitude': -2.7822847}"
uk,somerset,76,realestate,property,nestoria_rank,1560787543,"Thomas Place, Wellington",house,Wilkie May & Tuckwood,buy,249950.0,£,249950.0,249950.0,fixed,0,50.9844,-3.22752,9,0,"Semi-Detached, Garage",,3,0,A nearly new 3 bedroom semi detached family home set on the longfor...,1,2019-06-17 16:05:43,"{'latitude': 50.9844, 'longitude': -3.22752}"
uk,somerset,76,realestate,property,nestoria_rank,1560787543,"Ashcombe Court, Ilminster, Somerset, TA19",flat,Greenslade Taylor Hunt,buy,179500.0,£,179500.0,179500.0,fixed,0,50.927307,-2.914027,9,0,"Shared Garden, Fireplace, Garage, Kitchen, Lift",,1,0,"A well proportioned one bedroomed first floor apartment, forming pa...",39,2019-06-17 16:05:43,"{'latitude': 50.927307, 'longitude': -2.914027}"
uk,somerset,76,realestate,property,nestoria_rank,1560787543,"Farley, The Waterfront, Esplanade, Minehead, Somerset, TA24",flat,Greenslade Taylor Hunt,buy,285000.0,£,285000.0,285000.0,fixed,0,51.208799,-3.473182,10,0,,,2,0,Launch event saturday 1st june 10 -2pm book your appointment and be...,5,2019-06-17 16:05:43,"{'latitude': 51.208799, 'longitude': -3.473182}"
uk,somerset,77,realestate,property,nestoria_rank,1560787546,"St Michaels Road, Yeovil, Somerset, BA21",house,Palmer Snell,buy,210000.0,£,210000.0,210000.0,fixed,0,50.94732,-2.6187177,9,0,"Garden, Fireplace, Terraced, Victorian, Kitchen, Reception, Gas Central Heating",,4,0,"Victorian property, well situated within the ever st michaels road ...",5,2019-06-17 16:05:46,"{'latitude': 50.94732, 'longitude': -2.6187177}"
uk,somerset,77,realestate,property,nestoria_rank,1560787546,"Shudrick Lane, Ilminster, Somerset, TA19",flat,Greenslade Taylor Hunt,buy,175000.0,£,175000.0,175000.0,fixed,0,50.92513,-2.9094312,9,0,"Shared Garden, En suite, Kitchen, Parking, Georgian",,1,0,"A one bedroom ground floor apartment, located in the favoured georg...",39,2019-06-17 16:05:46,"{'latitude': 50.92513, 'longitude': -2.9094312}"
uk,somerset,77,realestate,property,nestoria_rank,1560787546,"Washford, Watchet, Somerset - Sauna",house,Webbers,buy,550000.0,£,550000.0,550000.0,fixed,0,51.160908,-3.358388,10,0,"Detached, Garden, En suite, Balcony, Conversion, Hot tub, Sauna, Kitchen, Parking",3,5,0,Individual barn conversion country views sitting room with balcony ...,15,2019-06-17 16:05:46,"{'latitude': 51.160908, 'longitude': -3.358388}"
uk,somerset,77,realestate,property,nestoria_rank,1560787546,"Edithmead, Somerset, TA9 - Garden",property,,buy,110000.0,£,110000.0,110000.0,fixed,0,51.23635,-2.9517384,9,0,"Garden, No Chain, Kitchen, Parking, Gas Central Heating",,2,0,"Park home situated on a site at edithmead which is close to m5, and...",124,2019-06-17 16:05:46,"{'latitude': 51.23635, 'longitude': -2.9517384}"
uk,somerset,77,realestate,property,nestoria_rank,1560787546,"Piece Lane, Shepton Beauchamp, Ilminster, Somerset, TA19",house,Palmer Snell,buy,215000.0,£,215000.0,215000.0,fixed,0,50.953236,-2.84674,9,0,"Garden, Semi-Detached, Fireplace, Kitchen, Parking",,3,0,This semi-detached house is situated at the end of a no-through roa...,43,2019-06-17 16:05:46,"{'latitude': 50.953236, 'longitude': -2.84674}"
uk,somerset,77,realestate,property,nestoria_rank,1560787546,"Sampford Brett, Taunton, Somerset, TA4",house,Greenslade Taylor Hunt,buy,695000.0,£,695000.0,695000.0,fixed,0,51.152693,-3.305885,10,0,"Detached, Garden, Grade II, No Chain, Listed",,4,0,A fine grade ii listed 4 bedroom period house with great potential ...,50,2019-06-17 16:05:46,"{'latitude': 51.152693, 'longitude': -3.305885}"
uk,somerset,77,realestate,property,nestoria_rank,1560787546,"Stembridge, Martock, Somerset, TA12",house,Palmer Snell,buy,300000.0,£,300000.0,300000.0,fixed,0,50.98009,-2.8195505,9,0,"Detached, Garden, Fireplace, Wood Floor, Double Bedroom, Kitchen, Dishwasher, Parking, Cottage",,3,0,"Detached three bedroom cottage with a wealth of retained features, ...",99,2019-06-17 16:05:46,"{'latitude': 50.98009, 'longitude': -2.8195505}"
uk,somerset,77,realestate,property,nestoria_rank,1560787546,"Oxen Road, Crewkerne, Somerset, TA18",flat,Palmer Snell,buy,115000.0,£,115000.0,115000.0,fixed,0,50.88374,-2.7971036,9,0,"No Chain, Wood Floor, Double Bedroom, Kitchen, Modern, Parking",,2,0,This well presented two bedroom apartment is centrally situated wit...,9,2019-06-17 16:05:46,"{'latitude': 50.88374, 'longitude': -2.7971036}"
uk,somerset,77,realestate,property,nestoria_rank,1560787546,"New Cross, South Petherton, Somerset, TA13",house,Palmer Snell,buy,385000.0,£,385000.0,385000.0,fixed,0,50.96807,-2.8318,9,0,"Garden, En suite, Double Garage, Fireplace, High Ceilings, Terraced, Victorian, Double Bedroom, Kitchen, Cellar, Listed",,3,0,Grade 11 listed late georgian/early victorian property in a rural h...,99,2019-06-17 16:05:46,"{'latitude': 50.96807, 'longitude': -2.8318}"
uk,somerset,77,realestate,property,nestoria_rank,1560787546,"Willow Tree Farm, Vole Road, MARK, Somerset",house,,buy,1200000.0,£,1200000.0,1200000.0,fixed,0,51.242519,-2.930228,10,0,Detached,,5,0,Family home with the added benefit of two buildings with full plann...,87,2019-06-17 16:05:46,"{'latitude': 51.242519, 'longitude': -2.930228}"
uk,somerset,77,realestate,property,nestoria_rank,1560787546,"Madeira Road, Weston-super-mare, Somerset, BS23",flat,,buy,130000.0,£,130000.0,130000.0,fixed,0,51.354313,-2.991376,9,0,"Shared Garden, No Chain, Kitchen, Lift, Parking",,2,0,Top floor flat with the most sea views. If you love a view and want...,7,2019-06-17 16:05:46,"{'latitude': 51.354313, 'longitude': -2.991376}"
uk,somerset,77,realestate,property,nestoria_rank,1560787546,"Victoria Park, Weston-super-mare, Somerset, BS23",house,,buy,290000.0,£,290000.0,290000.0,fixed,0,51.35364,-2.9824436,9,0,"Garden, Needs Modernisation, Semi-Detached, Auction, Double Garage, Victorian",,8,0,"For sale by auction on tuesday, 30 july 2019 at 19:00 venue: ashton...",7,2019-06-17 16:05:46,"{'latitude': 51.35364, 'longitude': -2.9824436}"
uk,somerset,77,realestate,property,nestoria_rank,1560787546,"College Close, Long Load, Langport, Somerset, TA10",property,Palmer Snell,buy,85000.0,£,85000.0,85000.0,fixed,0,51.005554,-2.765611,9,0,"Detached, Garden, No Chain, Fireplace, Double Bedroom, Garage, Kitchen, Dishwasher",,2,0,"Detached, double unit, mobile home in a favoured position with far ...",37,2019-06-17 16:05:46,"{'latitude': 51.005554, 'longitude': -2.765611}"
uk,somerset,77,realestate,property,nestoria_rank,1560787546,"Main Street, Ash, Martock, Somerset, TA12",house,Palmer Snell,buy,325000.0,£,325000.0,325000.0,fixed,0,50.981106,-2.7444532,9,0,"Detached, Garden, Conservatory, Fireplace, Garage, Kitchen, Bungalow, Reception",,3,0,Detached 3 bedroom bungalow in the village of ash. The property has...,18,2019-06-17 16:05:46,"{'latitude': 50.981106, 'longitude': -2.7444532}"
uk,somerset,77,realestate,property,nestoria_rank,1560787546,"Langdon Close, Chard - Cul-de-Sac",house,,buy,175000.0,£,175000.0,175000.0,fixed,0,50.8811,-2.95959,9,0,"Garden, Kitchen, Off Street Parking, Bungalow, Cul-de-Sac, Gas Central Heating",,2,0,A well presented two bedroom bungalow located in a quiet cul-de-sac...,1,2019-06-17 16:05:46,"{'latitude': 50.8811, 'longitude': -2.95959}"
uk,somerset,78,realestate,property,nestoria_rank,1560787550,"Broadway, Bower Hinton, Martock, Somerset, TA12",house,Palmer Snell,buy,210000.0,£,210000.0,210000.0,fixed,0,50.960438,-2.7781823,9,0,"Garden, Semi-Detached, No Chain, Conservatory, Fireplace, Garage, Kitchen, Bungalow, Patio",,2,0,This semi-detached bungalow is offered with no onward chain and is ...,22,2019-06-17 16:05:50,"{'latitude': 50.960438, 'longitude': -2.7781823}"
uk,somerset,78,realestate,property,nestoria_rank,1560787550,"Crewkerne, Crewkerne North, Somerset",house,,buy,165000.0,£,165000.0,165000.0,fixed,0,50.889419,-2.795454,10,0,"Garden, Grade II, Terraced, Cottage, Listed",,2,0,A grade ii listed end terrace cottage situated on the northern side...,10,2019-06-17 16:05:50,"{'latitude': 50.889419, 'longitude': -2.795454}"
uk,somerset,78,realestate,property,nestoria_rank,1560787550,"Land & Buildings Adjoining Stoke Rd, Martock, Somerset, TA12",house,Greenslade Taylor Hunt,buy,25000.0,£,25000.0,25000.0,fixed,0,50.977593,-2.753103,10,0,"Detached, Auction",,,0,"Lot 2: pasture land at stoke road, in total extending to 2.26 acres...",20,2019-06-17 16:05:50,"{'latitude': 50.977593, 'longitude': -2.753103}"
uk,somerset,78,realestate,property,nestoria_rank,1560787550,"West Buckland, Wellington - Detached",house,Webbers,buy,525000.0,£,525000.0,525000.0,fixed,0,50.9655,-3.15799,9,0,"Detached, Conversion",,4,0,A most unique 4 bedroom converted chapel nestled in unspoilt countr...,1,2019-06-17 16:05:50,"{'latitude': 50.9655, 'longitude': -3.15799}"
uk,somerset,78,realestate,property,nestoria_rank,1560787550,"Beaufort Gardens, South Petherton, Somerset, TA13",house,Express,buy,270000.0,£,270000.0,270000.0,fixed,0,50.949844,-2.816584,9,0,"Detached, Garden, Conservatory, Detached Garage, Fireplace, Kitchen, Bungalow, Patio, Reception, Gas Central Heating",,3,0,Three bedroom detached bungalow all interest and offers are invited...,36,2019-06-17 16:05:50,"{'latitude': 50.949844, 'longitude': -2.816584}"
uk,somerset,78,realestate,property,nestoria_rank,1560787550,"Crewkerne, Crewkerne North, Somerset",house,,buy,265000.0,£,265000.0,265000.0,fixed,0,50.890296,-2.78681,10,0,"Detached, Bungalow, Modern",,2,0,A modern two bedroom detached bungalow having gas fired central hea...,10,2019-06-17 16:05:50,"{'latitude': 50.890296, 'longitude': -2.78681}"
uk,somerset,78,realestate,property,nestoria_rank,1560787550,"Crewkerne, Crewkerne Town, Somerset",house,,buy,225000.0,£,225000.0,225000.0,fixed,0,50.883701,-2.797773,10,0,"Detached, Garden, Detached Garage, Terraced, Cottage, Reception",,2,0,"An extended end terrace two bedroom, two reception room cottage sit...",10,2019-06-17 16:05:50,"{'latitude': 50.883701, 'longitude': -2.797773}"
uk,somerset,78,realestate,property,nestoria_rank,1560787550,"Stapley, Taunton, Somerset, TA3",house,,buy,500000.0,£,500000.0,500000.0,fixed,0,50.915688,-3.1572258,9,0,"Detached, Garden, En suite, Double Garage, Fireplace, Modern, Reception",,5,0,"A most individually built, detached modern home boasting three rece...",189,2019-06-17 16:05:50,"{'latitude': 50.915688, 'longitude': -3.1572258}"
uk,somerset,78,realestate,property,nestoria_rank,1560787550,"Caraway Close, Chard - Garden",house,,buy,350000.0,£,350000.0,350000.0,fixed,0,50.8773,-2.94597,9,0,"Detached, Garden, Double Garage, Kitchen",,4,0,"An well presented detached 4 bedroom property with double garage, o...",1,2019-06-17 16:05:50,"{'latitude': 50.8773, 'longitude': -2.94597}"
uk,somerset,78,realestate,property,nestoria_rank,1560787550,"Market Square, South Petherton, Somerset, TA13",flat,Palmer Snell,buy,189000.0,£,189000.0,189000.0,fixed,0,50.948956,-2.8097782,9,0,"Garden, Fireplace, Kitchen, Patio, Gas Central Heating",,2,0,"Individual and intriguing first floor apartment, centrally situated...",38,2019-06-17 16:05:50,"{'latitude': 50.948956, 'longitude': -2.8097782}"
uk,somerset,78,realestate,property,nestoria_rank,1560787550,"Teasel Path, Bridgwater - Detached",house,Wilkie May & Tuckwood,buy,290000.0,£,290000.0,290000.0,fixed,0,51.1118,-3.01387,9,0,"Detached, Double Bedroom, Garage, Kitchen",,4,0,This four double bedroom detached family is ly presented with a kit...,2,2019-06-17 16:05:50,"{'latitude': 51.1118, 'longitude': -3.01387}"
uk,somerset,78,realestate,property,nestoria_rank,1560787550,"Summer Shard, South Petherton, Somerset, TA13",house,Palmer Snell,buy,190000.0,£,190000.0,190000.0,fixed,0,50.94791,-2.812721,9,0,"Garden, Conservatory, Double Bedroom, Garage, Kitchen, Bungalow, Patio, Gas Central Heating",1,2,0,"This well presented bungalow offers good sized, flexible accommodat...",43,2019-06-17 16:05:50,"{'latitude': 50.94791, 'longitude': -2.812721}"
uk,somerset,78,realestate,property,nestoria_rank,1560787550,"Langley Marsh, Wiveliscombe - Garden",house,Webbers,buy,425000.0,£,425000.0,425000.0,fixed,0,51.0541,-3.32396,9,0,"Detached, Garden, Conservatory, Kitchen, Reception",,4,0,Individual architect designed versatile detached house in a village...,1,2019-06-17 16:05:50,"{'latitude': 51.0541, 'longitude': -3.32396}"
uk,somerset,78,realestate,property,nestoria_rank,1560787550,"Henley Lane, Wookey, Somerset, BA5",house,Palmer Snell,buy,275000.0,£,275000.0,275000.0,fixed,0,51.210453,-2.6889505,9,0,"Terraced, Kitchen",,5,0,Tremendous five bedroom extended home with countryside views situat...,10,2019-06-17 16:05:50,"{'latitude': 51.210453, 'longitude': -2.6889505}"
uk,somerset,78,realestate,property,nestoria_rank,1560787550,"Hurn Lane, Berrow, Burnham-on-sea, Somerset, TA8",flat,,buy,100000.0,£,100000.0,100000.0,fixed,0,51.275158,-3.0110033,9,0,"No Chain, Kitchen, Parking",,2,0,Priced to sell first time buyer friendly ideal investment opportuni...,63,2019-06-17 16:05:50,"{'latitude': 51.275158, 'longitude': -3.0110033}"
uk,somerset,79,realestate,property,nestoria_rank,1560787553,"Sevenacres, Somerton, Somerset, TA11",house,Palmer Snell,buy,230000.0,£,230000.0,230000.0,fixed,0,51.05274,-2.743219,9,0,"Garden, Semi-Detached, No Chain, Kitchen, Parking, Gas Central Heating",,4,0,This extended semi detached property is well presented and offers a...,89,2019-06-17 16:05:53,"{'latitude': 51.05274, 'longitude': -2.743219}"
uk,somerset,79,realestate,property,nestoria_rank,1560787553,"Furnham Road, Chard, Somerset, TA20",land,,buy,1000000.0,£,1000000.0,1000000.0,fixed,0,50.882984,-2.9531898,9,0,,,,0,Residential development land abutting the built-up area of chard; l...,39,2019-06-17 16:05:53,"{'latitude': 50.882984, 'longitude': -2.9531898}"
uk,somerset,79,realestate,property,nestoria_rank,1560787553,"Langport Road, Somerton, Somerset, TA11",house,Palmer Snell,buy,250000.0,£,250000.0,250000.0,fixed,0,51.055077,-2.738919,9,0,"Garden, Semi-Detached, Fireplace, Garage, Kitchen, Dishwasher, Cottage, Reception, Gas Central Heating",,3,0,"Three bed semi detached cottage, situated on langport road in somer...",99,2019-06-17 16:05:53,"{'latitude': 51.055077, 'longitude': -2.738919}"
uk,somerset,79,realestate,property,nestoria_rank,1560787553,"Church Street, Martock, Somerset, TA12",house,Palmer Snell,buy,450000.0,£,450000.0,450000.0,fixed,0,50.969845,-2.7675016,9,0,"Garden, En suite, Grade II, No Chain, Fireplace, Refurbished, Terraced, Double Bedroom, Garage, Kitchen, Reception, Listed",,3,0,"Hamstone, grade ii listed, period house, having been recently, symp...",41,2019-06-17 16:05:53,"{'latitude': 50.969845, 'longitude': -2.7675016}"
uk,somerset,79,realestate,property,nestoria_rank,1560787553,"Furnham Road, Chard, Somerset, TA20",house,,buy,650000.0,£,650000.0,650000.0,fixed,0,50.88067,-2.9547772,9,0,"Detached, Bungalow",,3,0,Commercial site of 0.708 acres and adjacent bungalowsuitable as inv...,39,2019-06-17 16:05:53,"{'latitude': 50.88067, 'longitude': -2.9547772}"
